time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load_state;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load2_state;
22.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
22.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
22.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
22.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
22.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
22.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
23.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
24.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
25.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
26.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
27.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
28.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
29.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
30.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
31.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
32.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
33.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
34.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
35.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
36.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
37.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
38.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
39.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
40.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
40.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
40.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
40.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
40.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
40.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
40.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
